ProblemName,T_default,T_farkasdiving,N_default,N_farkasdiving,DivingSolsMax_default,DivingSolsMax_farkasdiving,FDSols_default,FDSols_farkasdiving,DivingBestSolsMax_default,DivingBestSolsMax_farkasdiving,FDBestSols_default,FDBestSols_farkasdiving,DivingConfsMax_default,DivingConfsMax_farkasdiving,FDConfs_default,FDConfs_farkasdiving,TQ+1_default,TQ+1_farkasdiving,NQ+100_default,NQ+100_farkasdiving
neos-1441553,2.27,2.29,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00611620795107,1,1
neos-1441553,3.26,3.24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.995305164319249,1,1
neos-1441553,1.99,2.03,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0133779264214,1,1
neos-1442119,7200,7200,3788616,3787695,0,0,0,0,1,1,0,0,14129,14129,0,0,1,1,1,0.999756909728784
neos-1442119,7200,7200,3330697,3326248,3,3,0,0,3,3,0,0,7995,7990,0,0,1,1,1,0.998664283653432
neos-1442119,7200,7200,3226636,3228595,0,0,0,0,1,1,0,0,10086,10086,0,0,1,1,1,1.00060711505373
neos-1442119,7200,7200,3308843,3310502,0,0,0,0,1,1,0,0,6830,6830,0,0,1,1,1,1.00050136856392
neos-1442657,7200,7200,4452761,4449489,0,0,0,0,0,0,0,0,17667,17667,0,0,1,1,1,0.999265191525179
neos-1442657,7200,7200,3879737,3874540,2,2,0,0,2,2,0,0,11811,11811,0,0,1,1,1,0.998660510737951
neos-1442657,7200,7200,5124114,5121976,0,0,0,0,0,0,0,0,15337,15337,0,0,1,1,1,0.999582765278734
neos-1442657,7200,7200,4694436,4705617,1,1,0,0,1,1,0,0,24337,24558,0,0,1,1,1,1.002381705029
neos-1445532,7200,7200,2435,844,1,1,0,0,1,1,0,0,174,119,0,0,1,1,1,0.372386587771203
neos-1445532,7200,7200,676,791,1,2,0,0,3,2,0,0,240,131,0,0,1,1,1,1.14819587628866
neos-1445532,7200,7200,1055,780,1,1,0,0,1,1,0,0,101,129,0,0,1,1,1,0.761904761904762
neos-1445532,7200,7200,1808,2156,1,1,0,0,1,1,0,0,169,181,0,0,1,1,1,1.18238993710692
neos-1445738,7200,7200,30471,27148,7,3,0,0,7,3,0,0,1279,725,0,0,1,1,1,0.891302214517026
neos-1445738,7200,7200,23925,19632,2,2,0,0,2,2,0,0,1715,2750,0,0,1,1,1,0.821311134235172
neos-1445738,7200,7200,19225,21533,3,2,0,0,3,2,0,0,1288,361,0,0,1,1,1,1.11943078913325
neos-1445738,7200,7200,37639,25237,5,4,0,0,5,4,0,0,969,900,0,0,1,1,1,0.67137444023424
neos-1445743,45.92,48.08,3,3,0,0,0,9,0,3,0,3,0,0,0,0,1,1.0460358056266,1,1
neos-1445743,52.66,54.17,3,3,0,0,0,0,0,0,0,0,0,8,0,8,1,1.0281401416325,1,1
neos-1445743,45.04,45.52,3,3,0,0,0,9,0,3,0,3,0,0,0,0,1,1.01042571676803,1,1
neos-1445743,53.76,57.18,3,3,0,0,0,0,0,0,0,0,0,12,0,12,1,1.06245434623813,1,1
neos-1445755,51.9,55.01,3,4,0,0,0,6,0,1,0,1,0,4,0,4,1,1.05879017013233,1,1.00970873786408
neos-1445755,48.79,49.18,3,3,0,0,0,7,0,3,0,3,0,2,0,2,1,1.00783289817232,1,1
neos-1445755,49.54,52.48,3,4,0,0,0,6,0,1,0,1,0,19,0,19,1,1.05817174515235,1,1.00970873786408
neos-1445755,57.24,56.88,4,4,0,0,0,7,0,3,0,3,0,58,0,58,1,0.993818681318681,1,1
neos-1445765,56.44,53.3,86,71,0,0,0,7,0,1,0,1,0,0,0,0,1,0.94533426183844,1,0.919354838709677
neos-1445765,68.91,74.04,3,5,0,0,0,8,0,1,0,1,0,116,0,116,1,1.07338006007724,1,1.01941747572816
neos-1445765,81.97,79.17,7,6,0,0,0,8,0,1,0,1,0,28,0,28,1,0.966252862480414,1,0.990654205607477
neos-1445765,55.31,56.4,91,100,0,0,0,7,0,1,0,1,0,0,0,0,1,1.01935713017226,1,1.04712041884817
neos-1451294,467.88,468.19,886,886,1,1,0,0,0,0,0,0,283,283,0,0,1,1.00066114997441,1,1
neos-1451294,2759.38,2767.24,5972,5972,0,0,0,0,1,1,0,0,357,357,0,0,1,1.00284743404894,1,1
neos-1451294,870.93,864.6,2965,2965,0,0,0,0,1,1,0,0,443,443,0,0,1,0.992740242909408,1,1
neos-1451294,1318.81,1319.88,5308,5308,1,1,0,0,1,1,0,0,622,622,0,0,1,1.00081072275555,1,1
neos-1456979,7200,7200,103430,34288,0,0,0,0,0,0,0,0,1340,411,0,29,1,1,1,0.332154930937892
neos-1456979,7200,7200,41406,51588,1,2,0,0,1,2,0,0,1165,1694,0,74,1,1,1,1.24531393051607
neos-1456979,2582.73,7200,120347,40272,0,1,0,0,0,1,0,0,1492,951,0,38,1,2.78705592302601,1,0.335184770064842
neos-1456979,7200,7200,42995,41370,0,0,0,1,0,1,0,1,983,860,0,678,1,1,1,0.962292609351433
neos-1460246,7200,7200,5751347,5736271,0,0,0,0,2,2,0,0,2112,2112,0,0,1,1,1,0.997378746600638
neos-1460246,7200,7200,4577903,4550782,0,0,0,0,0,0,0,0,871,871,0,0,1,1,1,0.994075801173568
neos-1460246,7200,7200,5006491,5008710,1,1,0,0,1,1,0,0,1208,1208,0,0,1,1,1,1.00044321575299
neos-1460246,7200,7200,5907155,5892480,1,1,0,0,1,1,0,0,1524,1524,0,0,1,1,1,0.99751576662934
neos-1460265,5.26,5.29,60,60,0,0,0,0,0,0,0,0,1,1,0,0,1,1.00479233226837,1,1
neos-1460265,4.72,4.76,94,94,0,0,0,0,0,0,0,0,7,7,0,0,1,1.00699300699301,1,1
neos-1460265,2.27,2.28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00305810397554,1,1
neos-1460265,3.63,3.68,42,42,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01079913606911,1,1
neos-1460543,7200,7200,22845,22711,0,0,0,0,0,0,0,0,87,87,0,0,1,1,1,0.994159947701024
neos-1460543,7200,7200,25965,25694,0,0,0,0,0,0,0,0,60,60,0,0,1,1,1,0.989602915787454
neos-1460543,7200,7200,45415,45291,0,0,0,0,0,0,0,0,5,5,0,0,1,1,1,0.99727562342085
neos-1460543,7200,7200,19185,18966,0,0,0,0,0,0,0,0,68,68,0,0,1,1,1,0.988644023852735
neos-1460641,7200,7200,869368,865275,1,1,0,0,1,1,0,0,702,702,0,0,1,1,1,0.99529252370415
neos-1460641,7200,7200,804436,798244,0,0,0,0,0,0,0,0,561,561,0,0,1,1,1,0.992303638370439
neos-1460641,7200,7200,798781,796464,0,0,0,0,1,1,0,0,692,692,0,0,1,1,1,0.997099693195858
neos-1460641,7200,7200,906228,861697,0,0,0,0,0,0,0,0,706,1352,0,0,1,1,1,0.950866573690761
neos-1461051,30.98,30.25,3960,3960,0,0,0,0,0,0,0,0,5,5,0,0,1,0.977173233270794,1,1
neos-1461051,27.31,27.62,2539,2539,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01095019427764,1,1
neos-1461051,35.5,35.58,4164,4164,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00219178082192,1,1
neos-1461051,29.87,30.08,3816,3816,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00680272108844,1,1
neos-1464762,7200,7200,1127694,1119305,0,0,0,0,2,0,0,0,928,851,0,0,1,1,1,0.992561584828435
neos-1464762,7200,7200,935364,909520,0,0,0,0,0,0,0,0,1133,630,0,0,1,1,1,0.972373068338279
neos-1464762,7200,7200,510265,661249,1,1,0,0,1,1,0,0,1966,1806,0,0,1,1,1,1.2958353335358
neos-1464762,7200,7200,876942,873711,0,0,0,0,3,3,0,0,1641,1641,0,0,1,1,1,0.99631602591438
neos-1467067,7200,7200,11831218,11871751,0,0,0,0,0,0,0,0,19937,19975,0,0,1,1,1,1.00342590740947
neos-1467067,7200,7200,13606320,13653803,0,0,0,0,0,0,0,0,26543,26575,0,0,1,1,1,1.00348974969169
neos-1467067,7200,7200,11673470,11678480,0,0,0,0,1,1,0,0,23599,23599,0,0,1,1,1,1.00042917462267
neos-1467067,7200,7200,13873582,13998455,0,0,0,0,0,0,0,0,42343,42664,0,0,1,1,1,1.0090007108423
neos-1467371,7200,7200,1184553,1182062,3,3,0,0,3,3,0,0,2097,2097,0,0,1,1,1,0.997897274560568
neos-1467371,7200,7200,1235852,1226518,1,1,0,0,1,1,0,0,1796,1796,0,0,1,1,1,0.992447926780328
neos-1467371,7200,7200,926529,873380,0,0,0,0,1,0,0,0,1206,1196,0,0,1,1,1,0.942642632596217
neos-1467371,7200,7200,797064,790940,0,0,0,0,0,0,0,0,536,536,0,0,1,1,1,0.992317766482179
neos-1467467,7200,7200,257258,245650,0,0,0,0,0,0,0,0,296,242,0,0,1,1,1,0.95489551519673
neos-1467467,7200,7200,247773,246400,0,0,0,0,0,0,0,0,315,332,0,0,1,1,1,0.994460873108406
neos-1467467,7200,7200,222217,219277,0,0,0,0,0,0,0,0,469,429,0,0,1,1,1,0.986775640189459
neos-1467467,7200,7200,225353,223402,0,0,0,0,0,0,0,0,354,354,0,0,1,1,1,0.991346311648104
neos-1480121,2.84,2.83,8588,8588,0,0,0,0,1,1,0,0,0,0,0,0,1,0.997395833333333,1,1
neos-1480121,0.5,0.5,106,106,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-1480121,12.44,12.4,207,207,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99702380952381,1,1
neos-1480121,0.8,0.81,858,858,0,0,0,0,0,0,0,0,9,9,0,0,1,1.00555555555556,1,1
neos-1489999,2.88,2.9,30,31,0,0,0,1,0,1,0,1,0,0,0,0,1,1.00515463917526,1,1.00769230769231
neos-1489999,2.59,2.8,23,25,0,0,0,1,0,1,0,1,0,0,0,0,1,1.05849582172702,1,1.01626016260163
neos-1489999,2.53,2.75,31,28,0,0,0,1,0,1,0,1,0,0,0,0,1,1.06232294617564,1,0.977099236641221
neos-1489999,2.9,3.06,26,28,0,0,0,1,0,1,0,1,0,0,0,0,1,1.04102564102564,1,1.01587301587302
neos-1516309,0.5,0.5,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1
neos-1516309,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-1516309,0.5,0.5,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1
neos-1516309,0.5,0.5,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1
neos-1582420,32.19,45.6,712,1581,0,1,0,0,0,0,0,0,11,87,0,32,1,1.4040373606508,1,2.07019704433498
neos-1582420,25.95,26.79,460,362,0,0,0,0,0,0,0,0,0,0,0,0,1,1.03116883116883,1,0.825
neos-1582420,26.43,26.1,237,98,0,0,0,0,0,0,0,0,0,40,0,40,1,0.987969376594969,1,0.58753709198813
neos-1582420,35.35,31.2,14,43,0,0,0,0,0,0,0,0,0,16,0,16,1,0.885832187070151,1,1.25438596491228
neos-1593097,7200,7200,63241,65147,0,0,0,1,0,1,0,1,2408,2957,0,2957,1,1,1,1.03009109423596
neos-1593097,7200,7200,49184,68329,0,0,0,0,0,0,0,0,1521,2941,0,511,1,1,1,1.38846278711144
neos-1593097,7200,7200,60249,61277,0,0,0,0,0,0,0,0,3978,1655,0,618,1,1,1,1.01703425077466
neos-1593097,7200,7200,57167,43913,0,0,0,1,0,1,0,1,2456,4694,0,1144,1,1,1,0.768557808161769
neos-1595230,214.53,215.42,38974,38974,0,0,0,0,0,0,0,0,202,202,0,0,1,1.00412935554215,1,1
neos-1595230,310.73,310.4,63703,63703,0,0,0,0,0,0,0,0,186,186,0,0,1,0.998941391588875,1,1
neos-1595230,185.97,186.25,35227,35227,0,0,0,0,0,0,0,0,153,153,0,0,1,1.00149756645451,1,1
neos-1595230,510.32,513.64,99743,99743,0,0,0,0,0,0,0,0,227,227,0,0,1,1.00649299851365,1,1
neos-1597104,175.13,174.83,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.998296712655425,1,1
neos-1597104,172.38,170.54,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.98938747260353,1,1
neos-1597104,178.66,180.73,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01152176333074,1,1
neos-1597104,246.51,246.88,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00149488909539,1,1
neos-1599274,0.98,0.96,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.98989898989899,1,1
neos-1599274,0.86,0.87,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1.00537634408602,1,1
neos-1599274,0.66,0.66,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-1599274,0.78,0.76,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.98876404494382,1,1
neos-1601936,3106.1,7200,5687,4881,1,1,0,0,1,1,0,0,1143,571,0,0,1,2.31759518522095,1,0.860722308622775
neos-1601936,6143.86,4246.9,8250,9756,1,1,0,0,1,1,0,0,532,892,0,0,1,0.691293210911233,1,1.18035928143713
neos-1601936,4864.25,2492.04,12107,2832,1,0,0,0,1,0,0,0,1558,511,0,0,1,0.512417655824469,1,0.24019005488654
neos-1601936,1859.04,5085.81,1106,11361,0,1,0,0,0,1,0,0,240,670,0,0,1,2.73478527343498,1,9.50331674958541
neos-1603512,2.01,2.03,13,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00664451827243,1,1
neos-1603512,1.68,1.72,14,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01492537313433,1,1
neos-1603512,2.66,2.64,23,23,0,0,0,0,0,0,0,0,21,21,0,0,1,0.994535519125683,1,1
neos-1603512,1.84,1.87,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01056338028169,1,1
neos-1603518,5.94,5.98,27,27,0,0,0,0,0,0,0,0,33,33,0,0,1,1.00576368876081,1,1
neos-1603518,6.33,6.35,31,31,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00272851296044,1,1
neos-1603518,7.23,7.22,44,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0.998784933171324,1,1
neos-1603518,7.09,7.05,35,35,0,0,0,0,0,0,0,0,39,39,0,0,1,0.995055624227441,1,1
neos-1605061,7200,7200,1178,1165,0,0,0,0,0,0,0,0,58,58,0,0,1,1,1,0.989827856025039
neos-1605061,7200,7200,1091,1089,0,0,0,0,0,0,0,0,384,384,0,0,1,1,1,0.998320738874895
neos-1605061,7200,7200,1285,1276,0,0,0,0,0,0,0,0,278,278,0,0,1,1,1,0.993501805054152
neos-1605061,7200,7200,843,842,0,0,0,0,0,0,0,0,178,178,0,0,1,1,1,0.998939554612937
neos-1605075,4076.49,7200,1724,6162,1,1,0,0,3,1,0,0,330,637,0,0,1,1.76603743969942,1,3.43311403508772
neos-1605075,5440.1,7200,7388,3506,0,2,0,0,1,1,0,0,629,426,0,0,1,1.3234456268034,1,0.481570512820513
neos-1605075,7200,5787.06,8155,5833,1,0,0,0,1,1,0,0,496,259,0,0,1,0.80378558533537,1,0.718715929739552
neos-1605075,7200,7200,3571,5071,0,0,0,0,0,2,0,0,398,838,0,0,1,1,1,1.40860800871697
neos-1616732,3107.59,3114.43,1006387,1006387,0,0,0,0,1,1,0,0,0,0,0,0,1,1.00220035450156,1,1
neos-1616732,3179.46,3199.12,1126050,1126050,3,3,0,0,1,1,0,0,0,0,0,0,1,1.00618149575848,1,1
neos-1616732,2762.9,2783.96,1193963,1193963,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00761966786063,1,1
neos-1616732,2624.23,2646.4,968298,968298,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00844497434511,1,1
neos-1620770,7200,7200,2459278,2448945,0,0,0,0,0,0,0,0,62104,62104,0,0,1,1,1,0.995798531173329
neos-1620770,7200,7200,2350565,2336394,0,0,0,0,0,0,0,0,76410,76410,0,0,1,1,1,0.993971493173208
neos-1620770,7200,7200,1447381,1436389,0,0,0,0,0,0,0,0,234972,234957,0,0,1,1,1,0.992406117938681
neos-1620770,7200,7200,1724673,1719682,0,0,0,0,0,0,0,0,84179,84179,0,0,1,1,1,0.997106285870662
neos-1620807,6.42,6.46,2706,2706,0,0,0,0,0,0,0,0,126,126,0,0,1,1.00539083557952,1,1
neos-1620807,4.09,4.12,665,665,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00589390962672,1,1
neos-1620807,5.94,6.08,1388,1388,0,0,0,0,0,0,0,0,196,196,0,0,1,1.02017291066282,1,1
neos-1620807,6.09,6.16,355,355,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0098730606488,1,1
neos-1622252,4044.79,3949.08,1285515,1285515,0,0,0,0,0,0,0,0,146384,146384,0,0,1,0.976343309959242,1,1
neos-1622252,2099.09,2102.78,716449,716449,0,0,0,0,0,0,0,0,114361,114361,0,0,1,1.00175706755425,1,1
neos-1622252,7200,7200,1599801,1589798,0,0,0,0,0,0,0,0,937371,934977,0,0,1,1,1,0.993747738141298
neos-1622252,2564.1,2604.32,976272,976272,0,0,0,0,0,0,0,0,206271,206271,0,0,1,1.01567970059647,1,1
neos-430149,31.41,31.8,31870,31870,0,0,0,0,0,0,0,0,111,111,0,0,1,1.01203332304844,1,1
neos-430149,34.99,34.89,37959,37959,2,2,0,0,2,2,0,0,289,289,0,0,1,0.997221450402889,1,1
neos-430149,27.27,27.13,28281,28281,0,0,0,0,1,1,0,0,98,98,0,0,1,0.995047753802618,1,1
neos-430149,26.49,26.7,25965,25965,1,1,0,0,1,1,0,0,149,149,0,0,1,1.007639141506,1,1
neos-476283,140.35,139.89,405,405,1,1,0,0,1,1,0,0,21,21,0,0,1,0.996745666784577,1,1
neos-476283,138.37,138.36,444,444,0,0,0,0,0,0,0,0,6,6,0,0,1,0.999928248547033,1,1
neos-476283,183.43,181.95,505,505,0,0,0,0,0,0,0,0,12,12,0,0,1,0.991975275172152,1,1
neos-476283,119.45,119.08,321,321,1,1,0,0,1,1,0,0,15,15,0,0,1,0.996928185969282,1,1
neos-480878,65,50.27,19056,14670,46,41,0,0,1,2,0,0,186,139,0,7,1,0.776818181818182,1,0.771037794946753
neos-480878,47.23,35.34,9831,8222,38,45,0,0,1,2,0,0,99,95,0,7,1,0.753472942152188,1,0.837982076326654
neos-480878,51.4,26.53,12219,5829,35,23,0,0,0,0,0,0,153,85,0,7,1,0.525381679389313,1,0.481289065670915
neos-480878,47.89,55.88,12264,14225,50,36,0,0,2,4,0,0,137,161,0,7,1,1.16342810390673,1,1.1586056292462
neos-494568,15.2,16.82,6,6,0,0,0,0,0,0,0,0,0,3,0,3,1,1.1,1,1
neos-494568,19.68,17.64,6,7,0,0,0,1,0,1,0,1,0,5,0,5,1,0.901353965183752,1,1.00943396226415
neos-494568,19.73,21.19,6,6,0,0,0,1,0,1,0,1,0,3,0,3,1,1.07042932947419,1,1
neos-494568,15.52,21.26,6,6,0,0,0,1,0,1,0,1,0,10,0,10,1,1.34745762711864,1,1
neos-495307,7200,7200,138020,131544,83,53,0,171,0,0,0,0,35,51,0,9,1,1,1,0.95311323486823
neos-495307,7200,7200,119134,155698,45,17,0,165,0,0,0,0,34,74,0,31,1,1,1,1.30665749702266
neos-495307,7200,7200,198152,146853,45,13,0,220,0,1,0,0,1105,96,0,13,1,1,1,0.741243467909529
neos-495307,7200,7200,160297,126821,10,20,0,157,0,0,0,0,30,65,0,12,1,1,1,0.791292854604513
neos-498623,24.8,26.82,6,6,0,0,0,1,0,1,0,1,0,1,0,1,1,1.07829457364341,1,1
neos-498623,24.84,29.26,6,6,0,0,0,1,0,1,0,1,0,1,0,1,1,1.17105263157895,1,1
neos-498623,45.64,30.51,21,6,0,0,0,2,0,2,0,2,0,0,0,0,1,0.675600343053173,1,0.87603305785124
neos-498623,33.52,57.58,14,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1.69698725376593,1,1.01754385964912
neos-501453,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-501453,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-501453,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-501453,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-501474,0.5,0.5,2,2,0,0,0,0,0,0,0,0,0,27,0,27,1,1,1,1
neos-501474,0.5,0.5,2,2,0,0,0,0,0,0,0,0,0,27,0,27,1,1,1,1
neos-501474,0.5,0.5,2,2,0,0,0,0,0,0,0,0,0,27,0,27,1,1,1,1
neos-501474,0.58,0.5,4,4,0,0,0,0,0,0,0,0,0,42,0,42,1,0.949367088607595,1,1
neos-503737,570.93,573.07,28994,28994,1,1,0,0,1,1,0,0,615,615,0,0,1,1.00374171664365,1,1
neos-503737,609.14,615.37,39762,39762,1,1,0,0,1,1,0,0,1032,1032,0,0,1,1.01021077129839,1,1
neos-503737,137.62,138.25,2168,2168,1,1,0,0,1,1,0,0,1422,1422,0,0,1,1.00454479873034,1,1
neos-503737,130.64,130.96,2987,2987,0,0,0,0,0,0,0,0,224,224,0,0,1,1.00243087207536,1,1
neos-504674,54.21,54.06,7974,7974,3,3,0,0,3,3,0,0,63,63,0,0,1,0.99728310088752,1,1
neos-504674,46.96,46.65,9049,9049,1,1,0,0,1,1,0,0,38,38,0,0,1,0.993536280233528,1,1
neos-504674,39.15,38.98,7268,7268,1,1,0,0,1,1,0,0,39,39,0,0,1,0.995765877957659,1,1
neos-504674,38.19,38.45,5572,5572,1,1,0,0,1,1,0,0,33,33,0,0,1,1.0066343454963,1,1
neos-504815,19.49,14.9,2922,2177,1,1,0,2,1,2,0,2,46,33,0,0,1,0.775988286969253,1,0.753474520185308
neos-504815,15.86,15.88,2964,2701,1,1,0,1,1,1,0,1,10,36,0,36,1,1.0011862396204,1,0.914164490861619
neos-504815,17.44,13.3,3753,1561,2,1,0,1,2,1,0,1,21,17,0,15,1,0.775488069414317,1,0.431092655073968
neos-504815,18.01,15.87,3466,2698,1,1,0,1,1,1,0,1,19,26,0,26,1,0.887427669647554,1,0.784632641615255
neos-506422,42.83,42.95,4863,4863,0,0,0,0,0,0,0,0,42,42,0,0,1,1.00273785078713,1,1
neos-506422,62.5,62.93,5962,5962,1,1,0,0,1,1,0,0,101,101,0,0,1,1.00677165354331,1,1
neos-506422,60.87,60.62,6295,6295,1,1,0,0,1,1,0,0,42,42,0,0,1,0.995959269435914,1,1
neos-506422,48.02,48.22,4681,4681,0,0,0,0,0,0,0,0,25,25,0,0,1,1.00407996736026,1,1
neos-506428,3225.69,3246.56,291,291,1,1,0,0,1,1,0,0,122,122,0,0,1,1.0064679284344,1,1
neos-506428,4710.66,4697.87,230,230,1,1,0,0,1,1,0,0,138,138,0,0,1,0.997285457779212,1,1
neos-506428,5179.95,5129.74,669,669,0,0,0,0,0,0,0,0,283,283,0,0,1,0.990308727163937,1,1
neos-506428,4184.6,4155.22,494,494,0,0,0,0,0,0,0,0,215,215,0,0,1,0.992980695718654,1,1
neos-512201,27.41,27.45,3009,3009,3,3,0,0,3,3,0,0,42,42,0,0,1,1.00140795494544,1,1
neos-512201,23.41,23.42,2635,2635,1,1,0,0,1,1,0,0,28,28,0,0,1,1.00040966816878,1,1
neos-512201,23.09,23.21,3373,3373,2,2,0,0,2,2,0,0,29,29,0,0,1,1.00498132004981,1,1
neos-512201,22.87,22.86,2500,2500,0,0,0,0,0,0,0,0,18,18,0,0,1,0.999581064097193,1,1
neos-522351,1.33,1.31,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.991416309012875,1,1
neos-522351,1.51,1.46,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.9800796812749,1,1
neos-522351,1.23,1.55,2,2,0,0,0,1,0,1,0,1,0,0,0,0,1,1.14349775784753,1,1
neos-522351,0.85,0.83,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.989189189189189,1,1
neos-525149,1.89,2.95,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1.36678200692042,1,1
neos-525149,2.28,3.73,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.44207317073171,1,1
neos-525149,2.54,2.12,2,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.88135593220339,1,0.990196078431373
neos-525149,1.54,3.38,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1.7244094488189,1,1
neos-530627,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-530627,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-530627,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-530627,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-538867,68.04,58.5,23809,23137,0,0,0,1,0,1,0,1,550,551,0,328,1,0.861819235225956,1,0.971893429252583
neos-538867,80.67,87.88,32887,29788,0,0,0,0,0,0,0,0,140,437,0,11,1,1.08828211093425,1,0.90605390002122
neos-538867,54.31,64.9,27978,31065,1,0,0,1,1,1,0,1,765,706,0,391,1,1.19146628096185,1,1.10994372818577
neos-538867,100.49,49.22,33245,22694,0,0,0,1,0,1,0,1,202,393,0,211,1,0.494827076559267,1,0.683580746738641
neos-538916,28.49,37.49,5488,8257,1,1,0,0,1,1,0,0,140,186,0,0,1,1.30518819938962,1,1.49552612741589
neos-538916,23.08,26.11,3728,3636,0,1,0,0,0,1,0,0,119,158,0,0,1,1.12583056478405,1,0.975966562173459
neos-538916,25.64,18.64,6245,4342,1,1,0,0,1,1,0,0,189,105,0,0,1,0.737237237237237,1,0.700078802206462
neos-538916,39.98,35.66,8110,5392,0,0,0,1,0,1,0,1,223,272,0,156,1,0.894582723279649,1,0.668940316686967
neos-544324,49.95,49.87,206,206,0,0,0,0,0,0,0,0,0,0,0,0,1,0.998429833169774,1,1
neos-544324,42.46,41.77,119,119,0,0,0,0,0,0,0,0,0,0,0,0,1,0.984123331799356,1,1
neos-544324,40.84,40.62,54,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0.994741873804971,1,1
neos-544324,39.63,39.21,46,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0.989662810730987,1,1
neos-547911,19.48,19.25,158,158,0,0,0,0,0,0,0,0,0,0,0,0,1,0.98876953125,1,1
neos-547911,17.36,17.14,133,133,0,0,0,0,0,0,0,0,7,7,0,0,1,0.9880174291939,1,1
neos-547911,19.06,19.01,122,122,0,0,0,0,0,0,0,0,0,0,0,0,1,0.997507477567298,1,1
neos-547911,7.19,7.18,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.998778998778998,1,1
neos-548047,7200,7200,54698,53434,0,0,0,0,0,0,0,0,156,156,0,0,1,1,1,0.97693346472499
neos-548047,7200,7200,50518,49334,0,0,0,0,0,0,0,0,924,924,0,0,1,1,1,0.976609111383302
neos-548047,7200,7200,65352,63871,0,0,0,0,0,0,0,0,651,651,0,0,1,1,1,0.977372731161767
neos-548047,7200,7200,75459,68830,0,0,0,0,0,0,0,0,521,530,0,0,1,1,1,0.912267234876057
neos-548251,7200,7200,4523067,4531554,2,2,0,0,2,2,0,0,1186,1186,0,0,1,1,1,1.00187634018377
neos-548251,7200,7200,4573160,4604905,0,0,0,0,1,1,0,0,385,387,0,0,1,1,1,1.00694143783647
neos-548251,7200,7200,4113760,4112987,1,1,0,0,1,1,0,0,846,846,0,0,1,1,1,0.999812098612982
neos-548251,7200,7200,4178753,4164813,0,0,0,0,1,1,0,0,370,370,0,0,1,1,1,0.996664156408469
