ProblemName,T_coefdiving,T_conflictdiving-no-coefdiving,T_no-coefdiving,N_coefdiving,N_conflictdiving-no-coefdiving,N_no-coefdiving,CoefSols_coefdiving,CoefSols_conflictdiving-no-coefdiving,CoefSols_no-coefdiving,ConfSols_coefdiving,ConfSols_conflictdiving-no-coefdiving,ConfSols_no-coefdiving,CoefBestSols_coefdiving,CoefBestSols_conflictdiving-no-coefdiving,CoefBestSols_no-coefdiving,ConfBestSols_coefdiving,ConfBestSols_conflictdiving-no-coefdiving,ConfBestSols_no-coefdiving,CoefConfs_coefdiving,CoefConfs_conflictdiving-no-coefdiving,CoefConfs_no-coefdiving,ConfConfs_coefdiving,ConfConfs_conflictdiving-no-coefdiving,ConfConfs_no-coefdiving,CoefAvgDepth_coefdiving,CoefAvgDepth_conflictdiving-no-coefdiving,CoefAvgDepth_no-coefdiving,ConfAvgDepth_coefdiving,ConfAvgDepth_conflictdiving-no-coefdiving,ConfAvgDepth_no-coefdiving,TQ+1_coefdiving,TQ+1_conflictdiving-no-coefdiving,TQ+1_no-coefdiving,NQ+100_coefdiving,NQ+100_conflictdiving-no-coefdiving,NQ+100_no-coefdiving
neos-593853,137.3,175.9,71.87,59663,58925,20186,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,216,0,45.4,0,0,0,45.1,0,1.89790037052285,2.42761081377796,1,2.94602188701568,2.90964211771665,1
neos-593853,129.99,66.05,78.76,34312,22952,27349,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,166,0,39.7,0,0,0,40.6,0,1.64230190571715,0.840646940822467,1,1.2536704433677,0.839812015009654,1
neos-595904,14.66,14.19,14.63,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00191938579655,0.971849008317338,1,1,1,1
neos-595904,24.15,24.17,24.29,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994464215104784,0.995255041518387,1,1,1,1
neos-595904,21.46,21.55,21.58,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994685562444641,0.99867139061116,1,1,1,1
neos-595904,26.36,24.76,24.78,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06128782001552,0.99922420480993,1,1,1,1
neos-595905,2.54,2.52,2.37,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05044510385757,1.04451038575668,1,1,1,1
neos-595905,2.68,2.62,2.65,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00821917808219,0.991780821917808,1,1,1,1
neos-595905,1.86,1.86,1.83,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01060070671378,1.01060070671378,1,1,1,1
neos-595905,2.09,2.02,2.03,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01980198019802,0.996699669966997,1,1,1,1
neos-595925,13.28,13.27,17.23,465,465,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78332419089413,0.782775644541964,1,0.815295815295815,0.815295815295815,1
neos-595925,27.29,26.84,20.11,1856,1241,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,40,0,0,0,15,0,1.34012316437707,1.31880625296068,1,2.1952861952862,1.50505050505051,1
neos-595925,13.68,14.86,33.89,262,336,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420750931498997,0.45457151046145,1,0.17487922705314,0.210628019323671,1
neos-595925,19.76,13.53,19.76,363,130,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.69990366088632,1,1,0.496760259179266,1
neos-598183,6.91,8.08,8.44,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837923728813559,0.961864406779661,1,0.981132075471698,0.990566037735849,1
neos-598183,8.97,8.75,6.41,6,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34547908232119,1.31578947368421,1,0.972477064220183,0.963302752293578,1
neos-598183,8.27,6.44,8.65,11,45,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.960621761658031,0.770984455958549,1,1,1.30630630630631,1
neos-598183,7.65,7.9,6.6,7,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13815789473684,1.17105263157895,1,0.891666666666667,0.866666666666667,1
neos-603073,193.44,171.17,6855.39,37727,19608,1457555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,43.7,0,0,0,51,0,0.02835894690938,0.025110881965583,1,0.025950585014973,0.013520346035242,1
neos-603073,312.27,251.22,745.93,46627,43774,170233,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,14,0,48.5,0,0,0,43,0,0.419410118752761,0.337675551925883,1,0.274327347020249,0.257577803479067,1
neos-603073,7200,166.15,115.74,1918916,23050,13204,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,39,0,52.9,0,0,0,37.3,0,61.6840842898749,1.43181428816173,1,144.243535778713,1.74007817197835,1
neos-603073,224.79,7200,556.18,32941,1652722,88538,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,42,0,56.6,0,0,0,48.2,0,0.405237086758319,12.9240101941922,1,0.372763374624879,18.6468783140414,1
neos-611135,7200,7200,7200,207112,157797,162781,0,0,0,0,0,0,0,0,0,0,0,0,1055,0,0,0,439,0,39.8,0,0,0,44.4,0,1,1,1,1.27216802450869,0.969400973717008,1
neos-611135,7200,7200,7200,160153,150091,174965,0,0,0,0,1,0,0,0,0,0,1,0,616,0,0,0,469,0,94.9,0,0,0,57.3,0,1,1,1,0.915391426041756,0.857915631336932,1
neos-611135,7200,7200,7200,146325,160277,164893,1,0,0,0,0,0,1,0,0,0,0,0,351,0,0,0,572,0,50.5,0,0,0,74.9,0,1,1,1,0.887461892322705,0.972023055523568,1
neos-611135,7200,7200,7200,128697,136600,121174,0,0,0,0,0,0,0,0,0,0,0,0,698,0,0,0,945,0,61.3,0,0,0,66.2,0,1,1,1,1.06203308211158,1.12719956462226,1
neos-611838,36.72,36.19,41.45,282,282,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,26,0,0.888574793875147,0.876089517078916,1,1.12023460410557,1.12023460410557,1
neos-611838,40.07,40.18,40.39,319,319,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0.992268663928485,0.994926310703068,1,1,1,1
neos-611838,33.52,33.6,33.99,272,272,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,0,0,0,20.5,0,0.986567590740212,0.988853958273792,1,1.05982905982906,1.05982905982906,1
neos-611838,38.64,37.54,37.58,210,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1.02747537584241,0.998963193364438,1,1,1,1
neos-612125,27.69,26.31,26.62,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,0,1.03874004344678,0.988776249094859,1,1,1,1
neos-612125,31.14,31.22,31.13,154,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,0,1.00031123560535,1.00280112044818,1,1,1,1
neos-612125,31.42,31.5,31.28,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,1.00433705080545,1.00681536555143,1,1,1,1
neos-612125,29.13,28.79,28.82,161,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,31,0,1.01039570757881,0.998993963782696,1,1,1,1
neos-612143,36.57,36.69,35.86,203,213,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,28,0,1.01926207270754,1.02251763429192,1,0.968051118210862,1,1
neos-612143,32.84,32.99,32.25,177,177,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,1.01774436090226,1.02225563909774,1,1.01838235294118,1.01838235294118,1
neos-612143,43.91,43.85,42.46,170,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,26,0,1.03336401288541,1.03198343304188,1,1,1,1
neos-612143,39.14,39.28,39.03,302,302,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,29,0,1.00274793904572,1.00624531601299,1,1,1,1
neos-612162,34.56,34.35,37.4,197,197,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0.926041666666667,0.920572916666667,1,1,1,1
neos-612162,37.11,37.38,37.08,184,184,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,1.00078781512605,1.0078781512605,1,1,1,1
neos-612162,29.18,29.08,28.93,219,219,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,0,1.00835282325426,1.00501169395256,1,1,1,1
neos-612162,33.89,33.88,34.45,265,265,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,0,0.984203102961918,0.98392101551481,1,1,1,1
neos-619167,7200,7200,7200,161,69,100,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,80,0,0,0,166,0,1,1,1,1.305,0.845,1
neos-619167,7200,7200,7200,148,148,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
neos-619167,7200,7200,7200,107,167,54,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,93,0,0,0,158,0,1,1,1,1.34415584415584,1.73376623376623,1
neos-619167,7200,7200,7200,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
neos-631164,7200,7200,7200,408802,371492,323115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.3,0,0,0,255.7,0,1,1,1,1.2651083644014,1.14967436536052,1
neos-631164,7200,7200,7200,224576,359413,213333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.2,0,0,0,258.4,0,1,1,1,1.05267695248626,1.68443024274597,1
neos-631164,7200,7200,7200,426195,534245,460027,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,215,0,0,0,242.3,0,1,1,1,0.926472473903944,1.16129894572585,1
neos-631164,7200,7200,7200,320508,549421,517751,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,55,0,236.3,0,0,0,223.2,0,1,1,1,0.619112447402824,1.06115658751262,1
neos-631517,7200,7200,7200,383942,658819,803071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,247,0,1,1,1,0.478157204381134,0.820396901780567,1
neos-631517,7200,7200,7200,414404,392674,361289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,240.5,0,1,1,1,1.14697458970804,1.08684547675773,1
neos-631517,7200,7200,7200,647686,307236,351827,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,209.2,0,0,0,242.6,0,1,1,1,1.84068286889042,0.873294745785347,1
neos-631517,7200,7200,7200,473556,654293,627858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.2,0,0,0,259.6,0,1,1,1,0.754279744823698,1.04209676443329,1
neos-631694,7200,7200,7200,700417,706702,675050,0,0,0,0,0,0,0,0,0,0,0,0,1113,0,0,0,3444,0,125.3,0,0,0,98.9,0,1,1,1,1.03757239132045,1.04688143375546,1
neos-631694,7200,7200,7200,474828,504509,675799,0,0,0,0,0,0,0,0,0,0,0,0,653,0,0,0,2655,0,131.8,0,0,0,83,0,1,1,1,0.702661196421359,0.74657456217571,1
neos-631694,300.93,7200,7200,8911,502345,568437,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,2859,0,189.9,0,0,0,89.3,0,0.041928898764061,1,1,0.015849452190447,0.883750749731328,1
neos-631694,7200,7200,7200,819670,850369,706590,0,0,0,0,0,0,0,0,0,0,0,0,532,0,0,0,3654,0,134,0,0,0,89.9,0,1,1,1,1.16001358445712,1.20345413123152,1
neos-631709,7200,7200,7200,4252,3152,3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649.5,0,0,0,119.5,0,1,1,1,1.0978809283552,0.820383451059536,1
neos-631709,7200,7200,7200,443,492,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,520,0,0,0,84.5,0,1,1,1,0.67875,0.74,1
neos-631709,7200,7200,7200,260,227,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,102,0,1,1,1,0.991735537190083,0.900826446280992,1
neos-631709,7200,7200,7200,128,159,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,426,0,0,0,86,0,1,1,1,0.894117647058824,1.0156862745098,1
neos-631710,7200,7200,7200,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
neos-631710,7200,7200,7200,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
neos-631710,7200,7200,7200,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
neos-631710,7200,7200,7200,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
neos-631784,7200,7200,4226.3,168015,286725,154351,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,8590,0,257.3,0,0,0,84.6,0,1.70345137558252,1.70345137558252,1,1.08846818732155,1.85706146285877,1
neos-631784,2854.01,1703.64,1597.54,82947,47570,58460,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,2583,0,287.8,0,0,0,83.6,0,1.78601098502383,1.0663730654222,1,1.41815232240437,0.814036885245902,1
neos-631784,7200,7200,7200,288158,331961,404754,1,0,0,0,0,0,1,0,0,0,0,0,1046,0,0,0,15363,0,167.7,0,0,0,80.7,0,1,1,1,0.712004821491204,0.820199380517421,1
neos-631784,5000.62,5334.36,4420.28,159799,204465,145938,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,3844,0,183.7,0,0,0,88,0,1.13126063040567,1.2067455578475,1,1.09491365261096,1.40076555417083,1
neos-632335,13.46,13.54,13.6,193,193,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99041095890411,0.995890410958904,1,1,1,1
neos-632335,13.39,13.26,13.35,193,193,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00278745644599,0.993728222996515,1,1,1,1
neos-632335,13.31,13.3,13.28,193,193,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00210084033613,1.00140056022409,1,1,1,1
neos-632335,13.47,13.63,13.58,197,197,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992455418381344,1.00342935528121,1,1,1,1
neos-633273,14.18,14.23,14.25,259,259,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995409836065574,0.998688524590164,1,1,1,1
neos-633273,13.92,14.05,13.91,259,259,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00067069081154,1.0093896713615,1,1,1,1
neos-633273,13.63,13.7,13.71,253,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994561522773623,0.999320190346703,1,1,1,1
neos-633273,14.02,13.92,13.93,259,259,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0060281312793,0.999330207635633,1,1,1,1
neos-655508,0.57,0.69,0.64,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957317073170731,1.03048780487805,1,1,1,1
neos-655508,0.5,0.5,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
neos-655508,0.5,0.5,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
neos-655508,0.5,0.5,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
neos-662469,7200,7200,7200,20973,35231,56606,1,0,0,0,0,0,1,0,0,0,0,0,695,0,0,0,182,0,111.3,0,0,0,278.1,0,1,1,1,0.371618523613022,0.623055761295101,1
neos-662469,7200,7200,7200,33181,23154,47738,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,314,0,109.2,0,0,0,246.6,0,1,1,1,0.6957021614616,0.486098917178812,1
neos-662469,7200,7200,7200,64928,45010,53221,1,0,0,0,0,0,1,0,0,0,0,0,1095,0,0,0,904,0,129.5,0,0,0,265.6,0,1,1,1,1.21955702256147,0.846008139382232,1
neos-662469,7200,7200,7200,21646,36531,32406,2,0,0,0,0,0,2,0,0,0,0,0,1533,0,0,0,247,0,132,0,0,0,291.7,0,1,1,1,0.668984187534609,1.12689964929551,1
neos-686190,124.21,113.66,206.87,5703,4657,13509,0,0,0,0,0,0,0,0,0,0,0,0,569,0,0,0,142,0,36,0,0,0,38.5,0,0.602347621109347,0.551594746716698,1,0.426408994048056,0.349548093173635,1
neos-686190,203.19,122.07,197.88,13529,6495,11514,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,89,0,38.2,0,0,0,39.3,0,1.02669951729686,0.618815366049879,1,1.1734975030136,0.567849147580506,1
neos-686190,159.9,137.64,145.93,8992,8222,8789,0,0,0,0,0,0,0,0,0,0,0,0,474,0,0,0,213,0,40,0,0,0,34.8,0,1.09507928945756,0.943578574831552,1,1.02283721453482,0.936213297333783,1
neos-686190,324.73,127.37,190.77,21982,6798,11046,0,0,0,0,0,0,0,0,0,0,0,0,2562,0,0,0,197,0,41.1,0,0,0,33.1,0,1.6985451321896,0.669395630181989,1,1.98115916023686,0.618876727076978,1
neos-691058,7200,7200,7200,4407,4322,6179,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,81,0,264.1,0,0,0,79.2,0,1,1,1,0.717789456919892,0.704252269469661,1
neos-691058,7200,7200,7200,5899,5515,4906,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,11,0,309.9,0,0,0,179.8,0,1,1,1,1.19836196564123,1.12165401518178,1
neos-691058,7200,7200,7200,9326,23983,7229,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,259,0,254.8,0,0,0,94.7,0,1,1,1,1.28612361850184,3.28598717423932,1
neos-691058,7200,7200,7200,4485,5128,5929,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,170,0,281.3,0,0,0,87.8,0,1,1,1,0.760490960358268,0.867142146292917,1
neos-691073,7200,7200,7200,19895,8723,13845,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,45,0,256.9,0,0,0,112.7,0,1,1,1,1.43384725708139,0.632699892434564,1
neos-691073,7200,7200,7200,11181,11460,22067,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,105,0,270.4,0,0,0,90.8,0,1,1,1,0.508909640456535,0.521495917354626,1
neos-691073,7200,7200,7200,8799,10122,10232,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,58,0,184.2,0,0,0,71.7,0,1,1,1,0.861304684475416,0.989353464963221,1
neos-691073,7200,7200,7200,8946,8258,7700,0,0,0,0,1,0,0,0,0,0,1,0,108,0,0,0,223,0,240.6,0,0,0,94.9,0,1,1,1,1.15974358974359,1.07153846153846,1
neos-693347,1734.16,1861.48,7200,12433,8535,55024,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,2544,0,136.5,0,0,0,55.7,0,0.240960977641994,0.258641855297875,1,0.227360133517161,0.156646832595603,1
neos-693347,2356.64,1858.18,2238.85,17666,15792,17100,0,0,0,0,0,0,0,0,0,0,0,0,4621,0,0,0,1035,0,65,0,0,0,47.3,0,1.0525883429694,0.830046654909927,1,1.03290697674419,0.923953488372093,1
neos-693347,7053.17,2814.42,5122.11,74565,10210,31274,0,0,0,0,0,0,0,0,0,0,0,0,1716,0,0,0,789,0,66.4,0,0,0,54.7,0,1.37693119999375,0.549552908292034,1,2.37983680754765,0.328616051507618,1
neos-693347,4295.33,2443.75,4900.69,46192,15087,34909,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,3126,0,69.5,0,0,0,46.4,0,0.876499737845519,0.498756551311895,1,1.32228855437173,0.433802736439201,1
neos-702280,7200,7200,7200,3728,3929,3798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.8,0,0,0,387,0,1,1,1,0.982042072857876,1.0336069779374,1
neos-702280,7200,7200,7200,3435,3495,3731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.2,0,0,0,397.2,0,1,1,1,0.922735578178021,0.938397285304098,1
neos-702280,7200,7200,7200,3703,3776,3958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.2,0,0,0,417.8,0,1,1,1,0.937161163134549,0.955150320354855,1
neos-702280,7200,7200,7200,3833,3748,4210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,0,0,0,412.5,0,1,1,1,0.912529002320186,0.892807424593967,1
neos-709469,0.64,0.5,0.5,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09333333333333,1,1,1,1,1
neos-709469,0.89,1.41,0.65,377,1433,99,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,58,0,26,0,0,0,32.5,0,1.14545454545455,1.46060606060606,1,2.39698492462312,7.7035175879397,1
neos-709469,0.59,0.6,0.61,120,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987577639751553,0.993788819875776,1,1,1,1
neos-709469,0.8,0.56,0.76,315,68,240,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,34,0,0,0,30,0,1.02272727272727,0.886363636363636,1,1.22058823529412,0.494117647058824,1
neos-717614,26.69,36.01,16.19,7251,18882,4611,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,132.7,0,0,0,450.5,0,1.6108202443281,2.15299592786504,1,1.56039057524942,4.02929314370622,1
neos-717614,44.47,19.52,15.23,19659,4136,2169,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,225.5,0,0,0,84.2,0,2.80160197165742,1.26432532347505,1,8.70824151608638,1.86690171881886,1
neos-717614,4320.96,15.37,60.33,1782616,1858,35953,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,326.3,0,0,0,74.1,0,70.4705690526659,0.266916680254362,1,49.4470917815438,0.054308934069287,1
neos-717614,58.29,47.98,50.75,38062,30789,24048,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,7,0,107.4,0,0,0,141.3,0,1.14570048309179,0.946473429951691,1,1.58033791618353,1.27915355308928,1
neos-738098,7200,7200,7200,532,563,727,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,188,0,383.7,0,0,0,111.3,0,1,1,1,0.764207980652962,0.801692865779927,1
neos-738098,7200,7200,7200,261,596,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,156,0,0,0,166,0,1,1,1,1.01977401129944,1.96610169491525,1
neos-738098,7200,7200,7200,378,447,413,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,68,0,306.7,0,0,0,127,0,1,1,1,0.9317738791423,1.06627680311891,1
neos-738098,7200,7200,7200,663,735,1416,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,138,0,383.2,0,0,0,120,0,1,1,1,0.503298153034301,0.550791556728232,1
neos-775946,9.93,12.39,9.27,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06426484907498,1.30379746835443,1,0.99047619047619,1,1
neos-775946,16.57,14.93,16.45,44,28,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00687679083095,0.912893982808023,1,1,0.888888888888889,1
neos-775946,12.22,12.59,8.26,3,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42764578833693,1.46760259179266,1,1,1.09708737864078,1
neos-775946,9.76,9.48,12.07,4,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823259372609028,0.801836266258607,1,0.99047619047619,1.01904761904762,1
neos-780889,361.46,359.72,359.58,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00521382217538,1.00038826335349,1,1,1,1
neos-780889,62.61,62.71,62.55,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00094413847364,1.00251770259638,1,1,1,1
neos-780889,53.55,54.33,53.32,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00423416789396,1.01859351988218,1,1,1,1
neos-780889,53.81,54.12,56.96,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945652173913044,0.951000690131125,1,1,1,1
neos-785899,2.9,2.92,3.11,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948905109489051,0.953771289537713,1,1,1,1
neos-785899,5.64,5.61,5.57,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01065449010654,1.00608828006088,1,1,1,1
neos-785899,4.63,4.73,4.65,39,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99646017699115,1.0141592920354,1,1,1,1
neos-785899,3.53,3.54,3.57,37,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99124726477024,0.99343544857768,1,1,1,1
neos-785912,53.97,54.52,53.91,384,384,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00109269714078,1.01110908759789,1,1,1,1
neos-785912,44.72,44.94,44.88,227,227,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996512641673932,1.00130775937228,1,1,1,1
neos-785912,46.8,46.24,46.38,331,331,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00886449978894,0.99704516673702,1,1,1,1
